author;link;city;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;underground;residential_complex
Самолет;https://spb.cian.ru/sale/flat/292731100/;Санкт-Петербург;sale;flat;3;24;2;53.97;13064086;Невский;Славянская;Рыбацкое;Живи! в Рыбацком
СЕНАТОР;https://spb.cian.ru/sale/flat/283953876/;Санкт-Петербург;sale;flat;6;11;2;57.19;13064300;Невский;Народный;Пролетарская;Панорама Невы
Мегалит–Охта Групп;https://spb.cian.ru/sale/flat/288157285/;Санкт-Петербург;sale;flat;6;16;2;56.74;13078919;Приморский;Комендантский аэродром;Пионерская;Приморский квартал
Росстройинвест;https://spb.cian.ru/sale/flat/292552366/;Санкт-Петербург;sale;flat;19;22;2;49.9;13138889;Калининский;Финляндский;Лесная;БелАрт
Лидер Групп;https://spb.cian.ru/sale/flat/292855760/;Санкт-Петербург;sale;flat;17;18;2;55.9;13136500;Василеостровский;Вадима Шефнера;Горный институт;Магеллан (Гавань Капитанов)
Мегалит–Охта Групп;https://spb.cian.ru/sale/flat/288159869/;Санкт-Петербург;sale;flat;2;25;2;67.07;13042148;Приморский;Комендантский аэродром;Пионерская;Приморский Квартал ЖК
;https://spb.cian.ru/sale/flat/292546370/;Санкт-Петербург;sale;flat;2;4;2;66.86;13100000;Курортный;;Беговая;Лисино
Группа Аквилон;https://spb.cian.ru/sale/flat/291923943/;Санкт-Петербург;sale;flat;1;13;2;58.5;13028711;Василеостровский;Гавань;Приморская;Аквилон Залив ЖК
Группа Аквилон;https://spb.cian.ru/sale/flat/291923943/;Санкт-Петербург;sale;flat;1;13;2;58.5;13028711;Василеостровский;Гавань;Приморская;Аквилон Залив ЖК
Мегалит–Охта Групп;https://spb.cian.ru/sale/flat/288158179/;Санкт-Петербург;sale;flat;7;16;2;53.06;13042148;Приморский;Комендантский аэродром;Пионерская;Приморский квартал
Мегалит–Охта Групп;https://spb.cian.ru/sale/flat/288158090/;Санкт-Петербург;sale;flat;2;16;2;65.19;13082071;Приморский;Комендантский аэродром;Пионерская;Приморский квартал
Мегалит–Охта Групп;https://spb.cian.ru/sale/flat/291704697/;Санкт-Петербург;sale;flat;2;25;2;65.99;13050553;Приморский;Комендантский аэродром;Пионерская;Приморский Квартал ЖК
БФА-Девелопмент;https://spb.cian.ru/sale/flat/286009509/;Санкт-Петербург;sale;flat;2;7;2;63.87;13073000;Выборгский;Шувалово-Озерки;;БФА в Озерках
БФА-Девелопмент;https://spb.cian.ru/sale/flat/286009911/;Санкт-Петербург;sale;flat;2;7;2;61.81;13094000;Выборгский;Шувалово-Озерки;;БФА в Озерках
БФА-Девелопмент;https://spb.cian.ru/sale/flat/282780872/;Санкт-Петербург;sale;flat;2;20;2;62.47;13139000;Красносельский;Маршала Захарова;Автово;Огни Залива
Plaza Lotus Group;https://spb.cian.ru/sale/flat/291116202/;Санкт-Петербург;sale;flat;3;29;2;58.53;13012423;Московский;Гагаринское;Купчино;IN2IT
ID 72994921;https://spb.cian.ru/sale/flat/292880425/;Санкт-Петербург;sale;flat;11;18;2;58.9;13000000;Московский;Ленсовета;Звездная;
Метро;https://spb.cian.ru/sale/flat/291309175/;Санкт-Петербург;sale;flat;9;17;2;60.4;13200000;Приморский;Озеро Долгое;Комендантский проспект;
ЛСР. Недвижимость;https://spb.cian.ru/sale/flat/278272569/;Санкт-Петербург;sale;flat;3;12;2;56.8;13245760;Красногвардейский;Партизанская;Новочеркасская;ЛСР. Большая Охта
;https://spb.cian.ru/sale/flat/292871317/;Санкт-Петербург;sale;flat;2;12;2;55.15;13150076;Невский;Невский;Улица Дыбенко;Пульс Премьер ЖК
;https://spb.cian.ru/sale/flat/293018486/;Санкт-Петербург;sale;flat;4;12;2;56.61;13150304;Приморский;Коломяги;;Прайм Приморский ЖК
;https://spb.cian.ru/sale/flat/293019235/;Санкт-Петербург;sale;flat;8;12;2;54.82;13150139;Приморский;Коломяги;;Прайм Приморский ЖК
VEREN GROUP;https://spb.cian.ru/sale/flat/285685241/;Санкт-Петербург;sale;flat;2;3;2;50.2;13236736;Петродворцовый;Красносельское шоссе;Проспект Ветеранов;Veren Village Стрельна
Ленстройтрест;https://spb.cian.ru/sale/flat/283557108/;Санкт-Петербург;sale;flat;6;7;2;64.38;13204338;Приморский;Коломяги;Проспект Просвещения;Окла ЖК
БФА-Девелопмент;https://spb.cian.ru/sale/flat/282780362/;Санкт-Петербург;sale;flat;2;20;2;60.01;13197000;Красносельский;Маршала Захарова;Автово;Огни Залива
Группа Аквилон;https://spb.cian.ru/sale/flat/291923976/;Санкт-Петербург;sale;flat;1;13;2;56.23;13152366;Василеостровский;Гавань;Приморская;Аквилон Залив ЖК
ПИК;https://spb.cian.ru/sale/flat/292512689/;Санкт-Петербург;sale;flat;4;14;2;46.7;13200128;Фрунзенский;Волковское;Обводный канал;Витебский Парк ЖК
ПИК;https://spb.cian.ru/sale/flat/287469164/;Санкт-Петербург;sale;flat;14;14;2;49.5;13266544;Фрунзенский;Волковское;Обводный канал;Витебский Парк ЖК
РСТИ;https://spb.cian.ru/sale/flat/280115709/;Санкт-Петербург;sale;flat;7;7;2;53.53;13237892;Калининский;Финляндский;Выборгская;Master Place
Ленстройтрест;https://spb.cian.ru/sale/flat/283556356/;Санкт-Петербург;sale;flat;2;8;2;63.36;13242240;Приморский;Коломяги;Проспект Просвещения;Окла ЖК
Ленстройтрест;https://spb.cian.ru/sale/flat/283555928/;Санкт-Петербург;sale;flat;1;7;2;62.85;13193460;Приморский;Коломяги;Проспект Просвещения;Окла
Ленстройтрест;https://spb.cian.ru/sale/flat/287818494/;Санкт-Петербург;sale;flat;5;5;2;58.75;13246040;Колпинский;шоссе Рубежное;Рыбацкое;Юттери
;https://spb.cian.ru/sale/flat/291645778/;Санкт-Петербург;sale;flat;4;13;2;70.92;13195729;Приморский;Чёрная речка;Черная речка;Zoom Черная Речка
Группа Аквилон;https://spb.cian.ru/sale/flat/291923906/;Санкт-Петербург;sale;flat;1;13;2;57.54;13243004;Василеостровский;Гавань;Приморская;Аквилон Залив ЖК
;https://spb.cian.ru/sale/flat/292227305/;Санкт-Петербург;sale;flat;9;17;2;65.9;13221200;Московский;Звёздное;Звездная;Звезды Столиц
ЛСР. Недвижимость;https://spb.cian.ru/sale/flat/281319119/;Санкт-Петербург;sale;flat;11;17;2;64.3;13316530;Василеостровский;Гавань;Горный институт;Морская Набережная ЖК
;https://spb.cian.ru/sale/flat/292788764/;Санкт-Петербург;sale;flat;2;23;2;57.41;13350293;Невский;Невский;Улица Дыбенко;Пульс Премьер ЖК
ПИК;https://spb.cian.ru/sale/flat/287469152/;Санкт-Петербург;sale;flat;11;14;2;50.5;13353311;Фрунзенский;Волковское;Обводный канал;Витебский Парк ЖК
Мегалит–Охта Групп;https://spb.cian.ru/sale/flat/288159910/;Санкт-Петербург;sale;flat;11;25;2;64.64;13348923;Приморский;Комендантский аэродром;Пионерская;Приморский Квартал ЖК
Мегалит–Охта Групп;https://spb.cian.ru/sale/flat/288157866/;Санкт-Петербург;sale;flat;2;16;2;67.27;13388846;Приморский;Комендантский аэродром;Пионерская;Приморский квартал
ПИК;https://spb.cian.ru/sale/flat/287469402/;Санкт-Петербург;sale;flat;12;13;2;46.4;13322368;Фрунзенский;Волковское;Обводный канал;Витебский Парк ЖК
ПИК;https://spb.cian.ru/sale/flat/285818926/;Санкт-Петербург;sale;flat;2;14;2;55.4;13316276;Фрунзенский;Волковское;Обводный канал;Витебский Парк ЖК
Полис;https://spb.cian.ru/sale/flat/292286429/;Санкт-Петербург;sale;flat;6;13;2;59.1;13330464;Приморский;Юнтолово;Комендантский проспект;Полис Приморский 2 ЖК
Ленстройтрест;https://spb.cian.ru/sale/flat/283556984/;Санкт-Петербург;sale;flat;3;7;2;56.34;13375116;Приморский;Коломяги;Проспект Просвещения;Окла ЖК
Лидер Групп;https://spb.cian.ru/sale/flat/292855810/;Санкт-Петербург;sale;flat;17;18;2;57.0;13395000;Василеостровский;Вадима Шефнера;Горный институт;Магеллан (Гавань Капитанов)
БФА-Девелопмент;https://spb.cian.ru/sale/flat/286011316/;Санкт-Петербург;sale;flat;1;7;2;60.73;13311000;Выборгский;Шувалово-Озерки;;БФА в Озерках
Владис Центральный;https://spb.cian.ru/sale/flat/292413620/;Санкт-Петербург;sale;flat;9;12;2;59.0;13400000;Приморский;Комендантский аэродром;Пионерская;Приморский квартал
;https://spb.cian.ru/sale/flat/292831159/;Санкт-Петербург;sale;flat;4;4;2;60.7;13500347;Красносельский;Сосновая поляна;Ленинский проспект;Солнечный город. Резиденции
;https://spb.cian.ru/sale/flat/292473732/;Санкт-Петербург;sale;flat;2;12;2;58.01;13450372;Приморский;Коломяги;Озерки;Прайм Приморский ЖК
РСТИ;https://spb.cian.ru/sale/flat/284358835/;Санкт-Петербург;sale;flat;4;7;2;55.39;13484352;Калининский;Финляндский;Выборгская;Master Place
ПИК;https://spb.cian.ru/sale/flat/292960599/;Санкт-Петербург;sale;flat;9;13;2;49.8;13491865;Фрунзенский;Волковское;Обводный канал;Витебский Парк ЖК
